contract_date	call_put_flag	exercise_price	initial_margin	premium_margin
20260206	C	22250.0	8836.419556554441	15363.0
20260206	C	22300.0	8834.91465368125	15115.0
20260206	C	22350.0	8833.049075688055	14867.5
20260206	C	22400.0	8831.544608119497	14619.5
20260206	C	22450.0	8829.710421861435	14372.0
20260206	C	22500.0	8818.799753201854	14124.5
20260206	C	22550.0	8816.442887508181	13877.5
20260206	C	22600.0	8814.485608632545	13630.0
20260206	C	22650.0	8812.127469904206	13383.0
20260206	C	22700.0	8809.786041499921	13136.0
20260206	C	22750.0	8807.426542589877	12889.0
20260206	C	22800.0	8805.083951843642	12642.0
20260206	C	22850.0	8802.338675949915	12395.5
20260206	C	22900.0	8799.574778789289	12149.0
20260206	C	22950.0	8796.827352751232	11902.5
20260206	C	23000.0	8794.096532477131	11656.0
20260206	C	23050.0	8791.347370079146	11409.5
20260206	C	23100.0	8788.228362992557	11163.5
20260206	C	23150.0	8785.090367605942	10917.5
20260206	C	23200.0	8781.545806464203	10672.0
20260206	C	23250.0	8767.835037207198	10426.5
20260206	C	23300.0	8763.677514787016	10181.5
20260206	C	23350.0	8759.076239623284	9937.0
20260206	C	23400.0	8754.435560004411	9692.5
20260206	C	23450.0	8748.884732097125	9448.5
20260206	C	23500.0	8742.891811063311	9205.0
20260206	C	23550.0	8736.456374451067	8962.0
20260206	C	23600.0	8729.495956003644	8719.5
20260206	C	23650.0	8722.173991036596	8477.5
20260206	C	23700.0	8714.32581928078	8236.0
20260206	C	23750.0	8706.032807686634	7995.0
20260206	C	23800.0	8690.94938450521	7755.0
20260206	C	23850.0	8681.215959119327	7515.5
20260206	C	23900.0	8670.517684420634	7277.0
20260206	C	23950.0	8658.428454726763	7040.0
20260206	C	24000.0	8645.873418811767	6803.5
20260206	C	24050.0	8632.426582715105	6568.0
20260206	C	24100.0	8617.28157907865	6334.5
20260206	C	24150.0	8601.017960377538	6102.0
20260206	C	24200.0	8583.160577831082	5871.0
20260206	C	24250.0	8562.742612710137	5642.0
20260206	C	24300.0	8540.85684599243	5414.5
20260206	C	24350.0	8517.718802051326	5189.0
20260206	C	24400.0	8491.604363388758	4966.0
20260206	C	24450.0	8463.572269672833	4745.0
20260206	C	24500.0	8433.17962517388	4526.5
20260206	C	24550.0	8401.287888376823	4310.5
20260206	C	24600.0	8366.15644446256	4097.0
20260206	C	24650.0	8328.375040127621	3886.5
20260206	C	24700.0	8287.988098290856	3679.0
20260206	C	24750.0	8242.114909632828	3475.0
20260206	C	24800.0	8193.49881532928	3274.0
20260206	C	24850.0	8144.612352874669	3077.0
20260206	C	24900.0	8088.528262191776	2884.0
20260206	C	24950.0	8027.876115322235	2695.5
20260206	C	25000.0	7966.166850000459	2511.0
20260206	C	25050.0	7896.306458907461	2332.5
20260206	C	25100.0	7821.550051987777	2159.0
20260206	C	25150.0	7744.034028766623	1991.5
20260206	C	25200.0	7654.4266157613165	1830.5
20260206	C	25250.0	7557.317590198607	1677.5
20260206	C	25300.0	7453.469830782221	1534.5
20260206	C	25350.0	7338.1725988307435	1400.5
20260206	C	25400.0	7217.331969190136	1274.5
20260206	C	25450.0	7087.2593301526595	1157.5
20260206	C	25500.0	6946.327972221541	1047.5
20260206	C	25550.0	6804.395116704138	945.0
20260206	C	25600.0	6651.153029386254	848.5
20260206	C	25650.0	6491.949697396212	758.5
20260206	C	25700.0	6330.233889813476	675.0
20260206	C	25750.0	6159.18310874183	598.5
20260206	C	25800.0	5979.908525308705	528.5
20260206	C	25850.0	5796.694478406217	464.5
20260206	C	25900.0	5608.6349166070395	407.0
20260206	C	25950.0	5416.465733277274	355.5
20260206	C	26000.0	5220.472286959987	309.5
20260206	C	26050.0	5022.026190879059	268.5
20260206	C	26100.0	4811.16104612833	232.5
20260206	C	26150.0	4602.8790697837185	201.5
20260206	C	26200.0	4396.832429626376	174.0
20260206	C	26250.0	4194.34184737504	150.0
20260206	C	26300.0	3991.764115194679	129.0
20260206	C	26350.0	3789.1086440546837	111.0
20260206	C	26400.0	3577.1354820870297	95.5
20260206	C	26450.0	3365.9131978474015	82.0
20260206	C	26500.0	3177.2661664990874	70.5
20260206	C	26550.0	2993.048460254376	61.0
20260206	C	26600.0	2811.0809878000464	52.5
20260206	C	26650.0	2620.1173161726847	45.0
20260206	C	26700.0	2448.712757626011	39.0
20260206	C	26750.0	2320.5440377020836	33.5
20260206	C	26800.0	2166.873959306997	29.0
20260206	C	26850.0	2013.8521882563841	25.0
20260206	C	26900.0	1870.1186844011274	22.0
20260206	C	26950.0	1726.2237417695828	19.0
20260206	C	27000.0	1586.8572782488873	16.5
20260206	C	27050.0	1448.0196144095646	14.5
20260206	C	27100.0	1362.1174574096715	12.5
20260206	C	27150.0	1281.0262026428961	11.0
20260206	C	27200.0	1199.8622095605072	9.5
20260206	C	27250.0	1110.1761677648235	8.5
20260206	C	27300.0	992.1754740085859	7.0
20260206	C	27350.0	889.560114546054	6.0
20260206	C	27400.0	802.2651200917796	5.5
20260206	C	27450.0	727.3764128956175	4.5
20260206	C	27500.0	680.7773551378267	4.0
20260206	C	27550.0	634.2471670810921	3.5
20260206	C	27600.0	574.9042857984797	3.0
20260206	C	27650.0	555.2434858969752	2.5
20260206	C	27700.0	508.78527143312846	2.0
20260206	C	27750.0	472.6899392219931	2.0
20260206	C	27800.0	393.8385046173132	1.5
20260206	C	27850.0	352.70029748683993	1.5
20260206	C	27900.0	269.6872343527832	1.0
20260213	C	19400.0	8908.049749422236	29676.5
20260213	C	20000.0	8908.679090269863	26689.5
20260213	C	22050.0	8811.551207029932	16518.0
